FECHA,TIMESTAMP,TIPO_VIAJERO,PUNTO_TURISTICO,RESIDENCIA,VIAJEROS,PERNOCTACIONES
2009-02-01,1233442800000,Nacional,León,Residentes en el extranjero,1091,2073
2009-03-01,1235862000000,Nacional,León,Residentes en el extranjero,2221,3314
2009-04-01,1238536800000,Nacional,León,Residentes en el extranjero,4893,6725
2009-05-01,1241128800000,Nacional,León,Residentes en el extranjero,9243,12260
2009-06-01,1243807200000,Nacional,León,Residentes en el extranjero,7050,10202
2009-07-01,1246399200000,Nacional,León,Residentes en el extranjero,6245,9415
2009-08-01,1249077600000,Nacional,León,Residentes en el extranjero,8550,10847
2009-09-01,1251756000000,Nacional,León,Residentes en el extranjero,7692,11925
2009-10-01,1254348000000,Nacional,León,Residentes en el extranjero,4363,7981
2009-11-01,1257030000000,Nacional,León,Residentes en el extranjero,2179,4881
2009-12-01,1259622000000,Nacional,León,Residentes en el extranjero,2726,4123
2010-01-01,1262300400000,Nacional,León,Residentes en el extranjero,1206,3678
2010-02-01,1264978800000,Nacional,León,Residentes en el extranjero,1754,4195
2010-03-01,1267398000000,Nacional,León,Residentes en el extranjero,2756,5317
2010-04-01,1270072800000,Nacional,León,Residentes en el extranjero,4528,6719
2010-05-01,1272664800000,Nacional,León,Residentes en el extranjero,9986,13470
2010-06-01,1275343200000,Nacional,León,Residentes en el extranjero,7865,10939
2010-07-01,1277935200000,Nacional,León,Residentes en el extranjero,6828,10095
2010-08-01,1280613600000,Nacional,León,Residentes en el extranjero,9052,12144
2010-09-01,1283292000000,Nacional,León,Residentes en el extranjero,10072,14318
2010-10-01,1285884000000,Nacional,León,Residentes en el extranjero,5412,9079
2010-11-01,1288566000000,Nacional,León,Residentes en el extranjero,3082,5133
2010-12-01,1291158000000,Nacional,León,Residentes en el extranjero,1991,3302
2011-01-01,1293836400000,Nacional,León,Residentes en el extranjero,1525,3685
2011-02-01,1296514800000,Nacional,León,Residentes en el extranjero,1342,3273
2011-03-01,1298934000000,Nacional,León,Residentes en el extranjero,2807,6335
2011-04-01,1301608800000,Nacional,León,Residentes en el extranjero,4624,7392
2011-05-01,1304200800000,Nacional,León,Residentes en el extranjero,9165,13381
2011-06-01,1306879200000,Nacional,León,Residentes en el extranjero,7664,11131
2011-07-01,1309471200000,Nacional,León,Residentes en el extranjero,7778,11206
2011-08-01,1312149600000,Nacional,León,Residentes en el extranjero,8936,14437
2011-09-01,1314828000000,Nacional,León,Residentes en el extranjero,9349,14875
2011-10-01,1317420000000,Nacional,León,Residentes en el extranjero,6057,10292
2011-11-01,1320102000000,Nacional,León,Residentes en el extranjero,2821,5968
2011-12-01,1322694000000,Nacional,León,Residentes en el extranjero,1818,3250
2012-01-01,1325372400000,Nacional,León,Residentes en el extranjero,1506,3010
2012-02-01,1328050800000,Nacional,León,Residentes en el extranjero,2012,3529
2012-03-01,1330556400000,Nacional,León,Residentes en el extranjero,3617,5734
2012-04-01,1333231200000,Nacional,León,Residentes en el extranjero,5994,7999
2012-05-01,1335823200000,Nacional,León,Residentes en el extranjero,10953,14646
2012-06-01,1338501600000,Nacional,León,Residentes en el extranjero,10383,15581
2012-07-01,1341093600000,Nacional,León,Residentes en el extranjero,8415,10994
2012-08-01,1343772000000,Nacional,León,Residentes en el extranjero,8494,11261
2012-09-01,1346450400000,Nacional,León,Residentes en el extranjero,12555,16778
2012-10-01,1349042400000,Nacional,León,Residentes en el extranjero,7159,9227
2012-11-01,1351724400000,Nacional,León,Residentes en el extranjero,2721,4434
2012-12-01,1354316400000,Nacional,León,Residentes en el extranjero,1600,3116
2013-01-01,1356994800000,Nacional,León,Residentes en el extranjero,1103,2009
2013-02-01,1359673200000,Nacional,León,Residentes en el extranjero,1282,2667
2013-03-01,1362092400000,Nacional,León,Residentes en el extranjero,2813,4251
2013-04-01,1364767200000,Nacional,León,Residentes en el extranjero,6663,8536
2013-05-01,1367359200000,Nacional,León,Residentes en el extranjero,15039,19514
2013-06-01,1370037600000,Nacional,León,Residentes en el extranjero,10344,13931
2013-07-01,1372629600000,Nacional,León,Residentes en el extranjero,9478,14100
2013-08-01,1375308000000,Nacional,León,Residentes en el extranjero,11285,14769
2013-09-01,1377986400000,Nacional,León,Residentes en el extranjero,12873,17968
2013-10-01,1380578400000,Nacional,León,Residentes en el extranjero,7202,10103
2013-11-01,1383260400000,Nacional,León,Residentes en el extranjero,2511,3945
2013-12-01,1385852400000,Nacional,León,Residentes en el extranjero,1636,2955
2014-01-01,1388530800000,Nacional,León,Residentes en el extranjero,1212,2199
2014-02-01,1391209200000,Nacional,León,Residentes en el extranjero,1616,3105
2014-03-01,1393628400000,Nacional,León,Residentes en el extranjero,2741,4399
2014-04-01,1396303200000,Nacional,León,Residentes en el extranjero,6646,9015
2014-05-01,1398895200000,Nacional,León,Residentes en el extranjero,12847,17970
2014-06-01,1401573600000,Nacional,León,Residentes en el extranjero,12251,16996
2014-07-01,1404165600000,Nacional,León,Residentes en el extranjero,9957,13902
2014-08-01,1406844000000,Nacional,León,Residentes en el extranjero,12500,16768
2014-09-01,1409522400000,Nacional,León,Residentes en el extranjero,13058,19199
2014-10-01,1412114400000,Nacional,León,Residentes en el extranjero,8422,12736
2014-11-01,1414796400000,Nacional,León,Residentes en el extranjero,2469,4169
2014-12-01,1417388400000,Nacional,León,Residentes en el extranjero,2316,4046
2015-01-01,1420066800000,Nacional,León,Residentes en el extranjero,1643,3005
2015-02-01,1422745200000,Nacional,León,Residentes en el extranjero,2207,4013
2015-03-01,1425164400000,Nacional,León,Residentes en el extranjero,3134,5193
2015-04-01,1427839200000,Nacional,León,Residentes en el extranjero,7553,9724
2015-05-01,1430431200000,Nacional,León,Residentes en el extranjero,14976,21451
2015-06-01,1433109600000,Nacional,León,Residentes en el extranjero,11635,16747
2015-07-01,1435701600000,Nacional,León,Residentes en el extranjero,10570,15471
2015-08-01,1438380000000,Nacional,León,Residentes en el extranjero,12458,16819
2015-09-01,1441058400000,Nacional,León,Residentes en el extranjero,14969,21603
2015-10-01,1443650400000,Nacional,León,Residentes en el extranjero,10228,14340
2015-11-01,1446332400000,Nacional,León,Residentes en el extranjero,3008,4754
2015-12-01,1448924400000,Nacional,León,Residentes en el extranjero,3166,5448
2016-01-01,1451602800000,Nacional,León,Residentes en el extranjero,1993,3131
2016-02-01,1454281200000,Nacional,León,Residentes en el extranjero,1829,3294
2016-03-01,1456786800000,Nacional,León,Residentes en el extranjero,3476,5331
2016-04-01,1459461600000,Nacional,León,Residentes en el extranjero,6820,10728
2016-05-01,1462053600000,Nacional,León,Residentes en el extranjero,13921,20553
2016-06-01,1464732000000,Nacional,León,Residentes en el extranjero,12089,18794
2016-07-01,1467324000000,Nacional,León,Residentes en el extranjero,12178,17986
2016-08-01,1470002400000,Nacional,León,Residentes en el extranjero,12090,18800
2016-09-01,1472680800000,Nacional,León,Residentes en el extranjero,15215,22705
2016-10-01,1475272800000,Nacional,León,Residentes en el extranjero,7447,11732
2016-11-01,1477954800000,Nacional,León,Residentes en el extranjero,2863,4670
2016-12-01,1480546800000,Nacional,León,Residentes en el extranjero,2483,4112
2017-01-01,1483225200000,Nacional,León,Residentes en el extranjero,1794,3446
2017-02-01,1485903600000,Nacional,León,Residentes en el extranjero,2006,3347
2017-03-01,1488322800000,Nacional,León,Residentes en el extranjero,2571,4334
2017-04-01,1490997600000,Nacional,León,Residentes en el extranjero,6712,11124
2017-05-01,1493589600000,Nacional,León,Residentes en el extranjero,12494,19792
2017-06-01,1496268000000,Nacional,León,Residentes en el extranjero,9896,17215
2017-07-01,1498860000000,Nacional,León,Residentes en el extranjero,7613,14851
2017-08-01,1501538400000,Nacional,León,Residentes en el extranjero,9292,14440
2017-09-01,1504216800000,Nacional,León,Residentes en el extranjero,10732,19938
2017-10-01,1506808800000,Nacional,León,Residentes en el extranjero,7341,12876
2017-11-01,1509490800000,Nacional,León,Residentes en el extranjero,3081,5574
2017-12-01,1512082800000,Nacional,León,Residentes en el extranjero,2457,4794
2018-01-01,1514761200000,Nacional,León,Residentes en el extranjero,1716,3270
2018-02-01,1517439600000,Nacional,León,Residentes en el extranjero,1982,2959
2018-03-01,1519858800000,Nacional,León,Residentes en el extranjero,3080,4469
2018-04-01,1522533600000,Nacional,León,Residentes en el extranjero,6160,9363
2018-05-01,1525125600000,Nacional,León,Residentes en el extranjero,13388,20853
2018-06-01,1527804000000,Nacional,León,Residentes en el extranjero,8649,14202
2018-07-01,1530396000000,Nacional,León,Residentes en el extranjero,8481,13605
2018-08-01,1533074400000,Nacional,León,Residentes en el extranjero,13237,21699
2018-09-01,1535752800000,Nacional,León,Residentes en el extranjero,13732,20993
2018-10-01,1538344800000,Nacional,León,Residentes en el extranjero,8673,12985
2018-11-01,1541026800000,Nacional,León,Residentes en el extranjero,3284,4788
2018-12-01,1543618800000,Nacional,León,Residentes en el extranjero,2015,3745
2019-01-01,1546297200000,Nacional,León,Residentes en el extranjero,2172,3508
2019-02-01,1548975600000,Nacional,León,Residentes en el extranjero,1978,3310
2019-03-01,1551394800000,Nacional,León,Residentes en el extranjero,3052,5905
2019-04-01,1554069600000,Nacional,León,Residentes en el extranjero,5961,9206
2019-05-01,1556661600000,Nacional,León,Residentes en el extranjero,11077,17122
2019-06-01,1559340000000,Nacional,León,Residentes en el extranjero,9633,14529
2019-07-01,1561932000000,Nacional,León,Residentes en el extranjero,8377,12956
2019-08-01,1564610400000,Nacional,León,Residentes en el extranjero,10128,13741
2019-09-01,1567288800000,Nacional,León,Residentes en el extranjero,12502,18948
2019-10-01,1569880800000,Nacional,León,Residentes en el extranjero,9323,15008
2019-11-01,1572562800000,Nacional,León,Residentes en el extranjero,3073,6397
2019-12-01,1575154800000,Nacional,León,Residentes en el extranjero,2659,4417
2020-01-01,1577833200000,Nacional,León,Residentes en el extranjero,2272,3445
2020-02-01,1580511600000,Nacional,León,Residentes en el extranjero,2410,3774
2020-03-01,1583017200000,Nacional,León,Residentes en el extranjero,1199,2237
2020-04-01,1585692000000,Nacional,León,Residentes en el extranjero,0,0
2020-06-01,1590962400000,Nacional,León,Residentes en el extranjero,,
2020-07-01,1593554400000,Nacional,León,Residentes en el extranjero,1578,2552
2020-08-01,1596232800000,Nacional,León,Residentes en el extranjero,2140,3280
2020-09-01,1598911200000,Nacional,León,Residentes en el extranjero,1426,2434
2020-10-01,1601503200000,Nacional,León,Residentes en el extranjero,874,1741
2020-11-01,1604185200000,Nacional,León,Residentes en el extranjero,735,1577
2020-12-01,1606777200000,Nacional,León,Residentes en el extranjero,674,1135
2021-01-01,1609455600000,Nacional,León,Residentes en el extranjero,488,857
2021-02-01,1612134000000,Nacional,León,Residentes en el extranjero,299,414
2021-03-01,1614553200000,Nacional,León,Residentes en el extranjero,676,943
2021-04-01,1617228000000,Nacional,León,Residentes en el extranjero,638,1046
2021-05-01,1619820000000,Nacional,León,Residentes en el extranjero,994,1634
2021-06-01,1622498400000,Nacional,León,Residentes en el extranjero,1704,2722
2021-07-01,1625090400000,Nacional,León,Residentes en el extranjero,4168,7049
2021-08-01,1627768800000,Nacional,León,Residentes en el extranjero,5652,7324
2021-09-01,1630447200000,Nacional,León,Residentes en el extranjero,7253,10161
2021-10-01,1633039200000,Nacional,León,Residentes en el extranjero,5312,8817
2021-11-01,1635721200000,Nacional,León,Residentes en el extranjero,2191,3539
2021-12-01,1638313200000,Nacional,León,Residentes en el extranjero,2254,3613
2022-01-01,1640991600000,Nacional,León,Residentes en el extranjero,1575,2624
2022-02-01,1643670000000,Nacional,León,Residentes en el extranjero,1641,2946
2022-03-01,1646089200000,Nacional,León,Residentes en el extranjero,2390,4057
2022-04-01,1648764000000,Nacional,León,Residentes en el extranjero,6633,10225
2022-05-01,1651356000000,Nacional,León,Residentes en el extranjero,10121,16817
2022-06-01,1654034400000,Nacional,León,Residentes en el extranjero,8627,13682
2022-07-01,1656626400000,Nacional,León,Residentes en el extranjero,8184,13259
2022-08-01,1659304800000,Nacional,León,Residentes en el extranjero,9222,14156
2022-09-01,1661983200000,Nacional,León,Residentes en el extranjero,11369,17706
2022-10-01,1664575200000,Nacional,León,Residentes en el extranjero,8580,13874
2022-11-01,1667257200000,Nacional,León,Residentes en el extranjero,2633,5240
2022-12-01,1669849200000,Nacional,León,Residentes en el extranjero,1853,3872
2023-01-01,1672527600000,Nacional,León,Residentes en el extranjero,1996,3614
2023-02-01,1675206000000,Nacional,León,Residentes en el extranjero,2283,4512
2023-03-01,1677625200000,Nacional,León,Residentes en el extranjero,3353,5485
2023-04-01,1680300000000,Nacional,León,Residentes en el extranjero,6472,10186
2023-05-01,1682892000000,Nacional,León,Residentes en el extranjero,13272,19310
2023-06-01,1685570400000,Nacional,León,Residentes en el extranjero,10398,15915
2023-07-01,1688162400000,Nacional,León,Residentes en el extranjero,7936,12633
2023-08-01,1690840800000,Nacional,León,Residentes en el extranjero,9865,13437
2023-09-01,1693519200000,Nacional,León,Residentes en el extranjero,14720,22511
2023-10-01,1696111200000,Nacional,León,Residentes en el extranjero,9175,14544
2023-11-01,1698793200000,Nacional,León,Residentes en el extranjero,3579,6223
2023-12-01,1701385200000,Nacional,León,Residentes en el extranjero,2083,3697
2024-01-01,1704063600000,Nacional,León,Residentes en el extranjero,2239,4279
2024-02-01,1706742000000,Nacional,León,Residentes en el extranjero,2399,5439
2024-03-01,1709247600000,Nacional,León,Residentes en el extranjero,4008,7039
2005-01-01,1104534000000,Nacional,Lleida,Residentes en España,8163,14078
2005-02-01,1107212400000,Nacional,Lleida,Residentes en España,11342,17486
2005-03-01,1109631600000,Nacional,Lleida,Residentes en España,14202,23362
2005-04-01,1112306400000,Nacional,Lleida,Residentes en España,11462,19905
2005-05-01,1114898400000,Nacional,Lleida,Residentes en España,14258,22088
2005-06-01,1117576800000,Nacional,Lleida,Residentes en España,9856,18632
2005-07-01,1120168800000,Nacional,Lleida,Residentes en España,10249,18710
